Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
317165,2015-04-03,Florida,Daytona Beach,300 block of Henry Butts Drive,0,4,0,0,2
318531,2015-04-05,Michigan,Benton Harbor,1000 block of Blossom Lane,0,4,0,0,0
318297,2015-04-05,Indiana,Indianapolis,5000 block of Wildflower Court,0,5,0,0,1
318221,2015-04-05,Kentucky,Louisville,40th and Grand Street,1,4,0,0,0
318125,2015-04-05,Pennsylvania,Pittsburgh,Dinwiddie Street,1,3,0,0,0
319808,2015-04-07,Georgia,Rome,20 Copeland Street,1,3,0,0,1
324424,2015-04-16,Arizona,Phoenix,4300 block of East Anderson Drive,4,0,1,0,0
327341,2015-04-18,Alabama,Montgomery,1800 block of Gibbs Court,0,5,0,0,0
325445,2015-04-18,Pennsylvania,Williamsport,321 Pine St,0,5,0,0,2
325207,2015-04-18,North Carolina,Charlotte,Bost Street,0,4,0,0,0
325618,2015-04-18,New Jersey,Paterson,Rosa Parks Blvd and Godwin Ave,1,3,0,0,2
325166,2015-04-18,North Carolina,Lumberton,Martin Luther King Drive,1,3,0,0,0
325862,2015-04-19,Virginia,Richmond,200 block of West Hill Street,0,4,0,0,0
326792,2015-04-21,Texas,Killeen,420 Gilmer St,2,3,0,0,1
329322,2015-04-25,New York,Gates,24 Hinchey Rd,1,6,0,0,1
329463,2015-04-25,New Jersey,Trenton,Wood Street,0,4,0,0,0
330750,2015-04-27,Arizona,Gila Bend,State Route 85,2,2,0,0,0
330611,2015-04-27,New York,Brooklyn,1365 Flatbush Ave,2,4,0,0,1
332732,2015-05-01,Wisconsin,Milwaukee,3700 block of 37th Street,2,3,0,0,2
334047,2015-05-03,New York,Bronx,University Avenue,0,4,0,0,0
333576,2015-05-03,Ohio,Dayton,2801 Germantown Street,1,6,0,0,0
334033,2015-05-03,Indiana,South Bend,1600 block of South William Street,0,4,0,0,1
333750,2015-05-03,Wisconsin,Menasha,Friendship Trail,3,1,1,0,0
333584,2015-05-03,Texas,Houston,San Jacinto St and Elgin St,0,6,0,0,0
334681,2015-05-04,New York,Buffalo,100 block of Roosevelt Avenue,1,3,0,0,0
336622,2015-05-07,Michigan,Detroit,16000 block of Cathedral Street,0,4,0,0,8
335903,2015-05-07,Ohio,Cincinnati,2300 block of Baltimore Avenue,0,4,0,0,0
337767,2015-05-10,New Jersey,Newark,19th Avenue and South 16th Street,1,3,0,0,4
338034,2015-05-10,New Jersey,Jersey City,Bostwick Avenue,0,4,0,0,5
337855,2015-05-10,Ohio,Cleveland,3600 block of Bosworth Rd,1,4,0,0,1
340280,2015-05-12,Maryland,Capitol Heights,4700 block of Pard Rd,1,4,0,0,0
339229,2015-05-12,Arizona,Tucson,800 block of West Calle Medina Road,4,0,1,0,0
341232,2015-05-16,Maryland,Baltimore,1700 block of North Broadway,0,5,0,0,0
341162,2015-05-16,New York,Rochester,188 Lewis Street,0,4,0,0,0
341465,2015-05-16,Wisconsin,Milwaukee,28th Street and Auer Avenue,0,5,0,0,3
341622,2015-05-17,Texas,Waco,4671 S Jack Kultgen Fwy,9,18,0,0,0
343106,2015-05-18,Missouri,Kinloch,8000 block of School Way,0,4,0,0,0
342589,2015-05-18,Florida,Miami,Northwest 75th Street and Northwest 16th Avenue,1,4,0,0,0
344302,2015-05-20,Maryland,Baltimore,800 block of Linwood Avenue,1,3,0,0,3
346202,2015-05-23,California,Fresno,2400 block of South 9th Street,2,2,0,0,0
346179,2015-05-24,Missouri,Saint Louis,2700 block of Dayton,0,4,0,0,0
346320,2015-05-24,Alabama,Montgomery,Smiley Court,1,3,0,0,2
345749,2015-05-24,Michigan,Flint,W. 12th Street and Hammerberg Road.,0,7,0,0,1
345681,2015-05-24,Massachusetts,Brockton,1002 Main St,0,5,0,0,1
346097,2015-05-25,Illinois,Decatur,1816 N Water,1,4,0,0,1
346725,2015-05-26,Louisiana,New Orleans,6700 block of Tara Lane,2,2,0,0,0
348673,2015-05-28,Pennsylvania,Chester,2700 block of West 3rd Street,1,3,0,0,0
348620,2015-05-28,Illinois,Chicago,6200 block of South Honore Street,0,5,0,0,0
348606,2015-05-28,Nebraska,Omaha,84th and Q,0,4,0,0,0
349289,2015-05-30,California,San Diego,4200 block of Market Street,0,4,0,0,0
349976,2015-05-31,Connecticut,New Haven,849 Chapel Street,0,5,0,0,1
350182,2015-05-31,Georgia,Conyers,4669 Bell Road SE,2,2,1,0,0
350021,2015-05-31,Maryland,Springdale,9222 Ardwick Ardmore Road,1,3,0,0,0
351936,2015-06-03,New York,Wyandanch,Davidson Street,3,1,0,0,0
352779,2015-06-05,Louisiana,New Orleans,2100 block of Governor Nicholls Street,1,3,0,0,0
353382,2015-06-05,Iowa,Davenport,900 block of West 3rd St,0,5,0,0,0
353037,2015-06-06,Illinois,Chicago,100 block of North Lorel Avenue,0,5,0,0,0
353536,2015-06-06,New York,Buffalo,100 block of Warren Avenue,1,4,0,0,1
353854,2015-06-07,Montana,Deer Lodge,Boulder Creek Road,4,0,1,0,0
355267,2015-06-09,Missouri,Saint Louis,North Market Street and North Spring Avenue,1,3,0,0,0
355644,2015-06-10,California,Los Angeles,South Vermont Avenue and West 88th Street,1,3,0,0,0
355883,2015-06-11,Texas,Houston,3400 block of Burkett,1,3,0,0,0
356065,2015-06-11,Connecticut,Bridgeport,468 Trumbull Ave,1,8,0,0,2
357220,2015-06-12,Florida,Allapattah,24th Avenue and 36th Street,0,4,0,0,0
357732,2015-06-13,Georgia,Fayetteville,600 block of Highway 279,1,4,0,0,1
357590,2015-06-13,Oklahoma,Oklahoma City,500 block of SE 69th St,0,4,0,0,2
357701,2015-06-13,New York,Bronx,2409 Creston Avenue,0,5,0,0,0
357164,2015-06-13,Ohio,Columbus,1623 E. Hudson Street,4,1,0,0,2
357770,2015-06-13,Georgia,Milledgeville,451 North Flynn Street,1,3,0,0,0
357667,2015-06-14,Oklahoma,Tulsa,1800 block of North Kingston,0,4,0,0,0
357597,2015-06-14,New Jersey,Camden,2800 block of Mitchell Street,1,3,0,0,0
357611,2015-06-14,Missouri,Saint Louis,1400 block of North Market Street,0,4,0,0,0
358117,2015-06-15,New York,Brooklyn,673 Flatbush Avenue,0,4,0,0,0
359215,2015-06-16,Florida,Miami Gardens,600 block of Northwest 177th Street,0,4,0,0,1
359830,2015-06-17,South Carolina,Charleston,110 Calhoun Street,9,1,0,0,1
361014,2015-06-19,Rhode Island,Woonsocket,80 River Street,0,4,0,0,1
361198,2015-06-20,Pennsylvania,Philadelphia,4100 block of Ogden St,0,10,0,0,1
361212,2015-06-20,Michigan,Detroit,Dexter and Webb,1,11,0,0,0
360895,2015-06-20,North Carolina,Morven,6066 Robinson Bridge Rd,0,4,0,0,2
361708,2015-06-21,Kentucky,Lexington,726 Georgetown St,1,4,0,0,0
361948,2015-06-22,Pennsylvania,Philadelphia,700 block of East Hilton Street,0,7,0,0,2
363418,2015-06-24,New York,New York (Manhattan),2110 Madison Ave,0,4,0,0,0
364210,2015-06-25,Louisiana,New Orleans,2588 Martin Luther King Jr Blvd,0,4,0,0,0
364789,2015-06-27,Michigan,Detroit,Stringham Court,0,4,0,0,0
364872,2015-06-27,Massachusetts,Taunton,Weir Street,1,3,0,0,1
365399,2015-06-28,Delaware,Harrington,100 block of East St,0,6,0,0,2
365391,2015-06-28,Michigan,Detroit,Gratiot and Loretto,0,5,0,0,1
367099,2015-06-28,Illinois,Venice,1430 Broadway,0,6,0,0,2
366046,2015-06-29,Florida,Opa Locka,13450 NW 30th Ave,0,4,0,0,0
367780,2015-07-02,Indiana,Indianapolis,500 block of Lynn St,1,3,0,0,1
369410,2015-07-04,Kentucky,Louisville,2500 block of West Broadway,0,4,0,0,0
368867,2015-07-04,District of Columbia,Washington,2600 block of Douglass Pl SE,1,3,0,0,4
368995,2015-07-04,New York,Syracuse,Bellevue and Rich Street,0,4,0,0,0
368987,2015-07-04,Massachusetts,Pittsfield,Dewey Avenue,1,4,0,0,0
369127,2015-07-04,Texas,San Antonio,1100 block of West Avenue,0,4,0,0,0
369196,2015-07-05,New Jersey,East Orange,200 block of S. Clinton St,1,3,0,0,0
368732,2015-07-05,Indiana,Fort Wayne,1400 block of McCulloch Street,0,9,0,0,0
369014,2015-07-05,Louisiana,Shreveport,3500 block of Hearne Ave,0,5,0,1,2
370474,2015-07-07,Maryland,Baltimore,900 block of West Fayette Street,3,1,0,0,0
370187,2015-07-07,Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3,0,0,1
373063,2015-07-12,New Jersey,Jersey City,Sip and Van Wagenen avenues,0,4,0,0,0
373095,2015-07-12,Illinois,River Forest,116 Lathrop Ave,1,3,1,0,0
373768,2015-07-13,California,Stockton,400 block of McCloud Avenue,1,4,0,0,0
373993,2015-07-13,California,Norwalk,11959 162nd Street,0,4,0,0,0
374292,2015-07-14,Missouri,Saint Louis,1100 block of Riverview,0,4,0,0,0
374630,2015-07-15,South Carolina,Holly Hill,7050 Old State Rd,4,1,0,0,5
375412,2015-07-15,Ohio,Cleveland,700 block of Thornhill,0,7,0,0,0
374965,2015-07-15,Michigan,Detroit,9200 block of Memorial,0,4,0,0,0
374602,2015-07-15,Georgia,Atlanta,500 block of Center Hill Ave NW,0,4,0,0,0
375322,2015-07-15,Maryland,Baltimore,3500 block of West Garrison Boulevard,1,3,0,0,0
375022,2015-07-16,Tennessee,Chattanooga,4051 Amnicola Hwy,5,2,1,0,0
375773,2015-07-16,Texas,Dallas,2261 Singleton Blvd,0,4,0,1,1
376823,2015-07-17,District of Columbia,Washington,600 block of Edgewood St NE,1,3,0,0,0
376211,2015-07-17,Illinois,Chicago,4400 block of W. Maypole,0,5,0,0,0
376203,2015-07-17,Ohio,Cincinnati,3100 block of Sunshine Ave,0,4,0,0,0
377423,2015-07-18,Louisiana,Baton Rouge,300 block of Brice Street,2,2,0,0,0
376702,2015-07-18,Oregon,Salem,1550 Weston Ct NE,1,4,0,0,0
390936,2015-07-18,California,Santa Paula,Ojai-Santa Paula St,0,4,0,1,1
378102,2015-07-18,California,San Diego,200 block of South Bancroft Street,0,4,0,0,0
377189,2015-07-19,Virginia,Suffolk,100 block of North Capitol Street,0,4,0,0,0
377181,2015-07-19,North Carolina,Rocky Mount,US-64 and E Raleigh Blvd,0,4,0,0,0
377047,2015-07-19,Kentucky,Louisville,2928 W Kentucky St,0,6,0,0,1
377878,2015-07-20,New York,Bronx,E. 153rd St. and the Grand Concourse,0,6,0,0,0
378452,2015-07-21,Florida,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3,0,0,1
379166,2015-07-22,Georgia,Suwanee,5500 block of Old Atlanta Road,4,0,1,0,0
382230,2015-07-22,Missouri,Saint Louis,Fair Ave and Ashland Ave,0,6,0,0,2
380162,2015-07-23,Louisiana,Lafayette,3141 Johnson Street,2,9,1,0,0
382413,2015-07-24,Pennsylvania,Erie,200 block of W 29th St,2,3,0,2,4
381433,2015-07-25,Virginia,Hopewell,500 block of N. 7th Ave,0,4,0,0,1
381814,2015-07-26,Missouri,Kansas City,Thompson and Colorado,2,3,0,0,0
382170,2015-07-26,Louisiana,New Orleans,Piety and Treasure street,0,4,0,0,0
382459,2015-07-27,Illinois,Rockford,900 block of Kent Street,0,5,0,0,0
384662,2015-07-30,Pennsylvania,Pittsburgh,Brushton Avenue,0,4,0,0,0
386937,2015-08-01,Florida,Orlando,5801 Shenandoah Way,0,4,0,0,0
385824,2015-08-02,Illinois,Chicago,4800 block of West Kamerling Avenue,1,4,0,0,0
386140,2015-08-02,Maryland,Baltimore,2700 block of Garrison Avenue,0,7,0,0,0
385779,2015-08-02,New York,Brooklyn,Stanley Avenue and Crescent Street,0,9,0,0,0
386066,2015-08-02,Georgia,Savannah,Barnard Street,0,5,0,0,0
401742,2015-08-02,Illinois,Chicago,6700 block of South Winchester Avenue,0,4,0,0,0
387194,2015-08-03,New York,Brooklyn,98 Dwight Street,0,5,0,0,4
389149,2015-08-04,Missouri,Saint Louis,2500 block of Semple,1,4,0,0,0
389057,2015-08-06,South Carolina,Columbia,1505 Garden Plaza,0,4,0,0,0
390050,2015-08-07,Vermont,Barre,3182 Airport Rd,4,0,0,0,1
390914,2015-08-08,North Carolina,Gastonia,4908 Greenwood Dr,1,3,1,0,0
390774,2015-08-08,Arkansas,Blytheville,833 Anderson Street,1,11,0,0,1
390526,2015-08-08,Texas,Houston,2211 Falling Oaks,8,0,0,0,1
391219,2015-08-09,Michigan,Detroit,15200 block of Hazelridge,1,3,0,0,0
391263,2015-08-09,Mississippi,Forest,Poplar St,1,3,0,0,2
391014,2015-08-09,Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4,0,0,0
392131,2015-08-10,California,Long Beach,1700 block of East 10th Street,0,4,0,0,0
395549,2015-08-15,South Carolina,Orangeburg,2868 Bamberg Road,1,3,0,0,1
395694,2015-08-15,California,Los Angeles,57th Street and South Normandie Avenue,0,4,0,0,0
395837,2015-08-15,Pennsylvania,Pittsburgh,West Prospect Avenue,1,3,0,0,0
395718,2015-08-16,South Carolina,Bennettsville,Highway 38N,0,5,0,0,1
395757,2015-08-16,Illinois,Chicago,5400 block of West Division Street,0,4,0,0,0
395844,2015-08-16,Texas,Fort Worth,3651 Sycamore School Rd,0,6,0,0,0
398361,2015-08-19,New York,Rochester,500 Genesee St,3,3,0,0,3
399212,2015-08-21,North Carolina,Durham,2700 block of Hinson Drive,0,8,0,0,0
399367,2015-08-21,Ohio,Cincinnati,Mathis and Prentice,1,5,1,0,0
399883,2015-08-22,Florida,Orlando,FL-408 and N Pine Hills Rd,0,4,0,0,0
399564,2015-08-22,New Mexico,Roswell,302 East Reed Street,3,1,0,0,0
400091,2015-08-23,California,Modesto,1100 block of Kansas Avenue,1,7,0,0,0
402108,2015-08-25,Louisiana,New Orleans,Fern Street and Olive Street,1,3,0,0,0
401884,2015-08-26,Minnesota,Minneapolis (Brooklyn Center),5000 block of Drew Ave N,0,4,0,0,0
402051,2015-08-26,Florida,West Palm Beach,800 block of 19th Street,2,2,0,0,0
402113,2015-08-26,Illinois,Chicago,3025 W. Van Buren Ave,2,2,0,0,1
403669,2015-08-27,California,Salinas,928 Blanco Circle,2,2,0,0,1
402623,2015-08-27,Florida,Saint Augustine,S Bellagio Dr,2,2,0,0,1
403069,2015-08-28,New York,Brooklyn,589 Flatbush Avenue,1,3,0,0,1
405133,2015-08-29,Texas,Tyler,638 ENE Loop 323,1,3,0,0,4
404238,2015-08-29,Tennessee,Bristol,618 Henson Road,3,1,0,1,1
404167,2015-08-30,Tennessee,Memphis,3300 block of Sobota Circle,1,4,0,0,0
408256,2015-09-05,Missouri,Columbia,1509 Ashley Street,0,4,0,0,1
409101,2015-09-05,Nevada,Las Vegas,5000 block of Hollywood Boulevard,1,3,0,0,0
408276,2015-09-05,Florida,Daytona Beach,300 block of Pearl Street,0,4,0,0,0
408449,2015-09-05,North Carolina,Charlotte,6800 block of Fieldvale Place,1,3,0,0,0
409601,2015-09-07,Colorado,Denver,1909 Blake Street,0,4,0,0,0
409732,2015-09-07,Indiana,Gary,9300 block of Sunrise,2,4,0,0,0
412040,2015-09-07,Minnesota,Excelsior,20980 Channel Drive,4,0,1,0,0
411888,2015-09-08,Georgia,Berlin,,0,4,0,0,1
409856,2015-09-08,Illinois,Chicago,56th and Green,0,4,0,0,0
412557,2015-09-11,North Carolina,Charlotte,1000 North Carolina Music Factory Blvd.,0,4,0,1,2
412539,2015-09-12,Minnesota,Minneapolis,1200 block of 22nd Ave. N.,1,3,0,0,0
412529,2015-09-12,Minnesota,Minneapolis,1st Ave. and N. 5th St.,0,6,0,0,3
412487,2015-09-12,New York,Rochester,36 Woodward Street,2,3,0,1,1
412996,2015-09-12,Louisiana,Shreveport,1500 block of Clanton Street,0,4,0,0,0
413001,2015-09-13,Florida,Ocala,1910 South Pine Avenue,1,5,0,0,3
414580,2015-09-15,New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4,0,0,0
415687,2015-09-17,Michigan,Albion,500 block of W. Broadwell Street,0,4,0,0,0
418318,2015-09-17,South Dakota,Geddes,36705 379th Street,5,0,1,0,0
416812,2015-09-19,Indiana,Indianapolis,3900 block of Graceland Ave,1,3,0,0,0
417013,2015-09-20,Oklahoma,Tulsa,Pine and Yale,0,6,0,0,0
416872,2015-09-20,Illinois,Chicago,5700 block of South LaSalle,1,5,0,0,0
417284,2015-09-20,Pennsylvania,Philadelphia,900 Pratt St,1,3,0,0,0
419826,2015-09-23,Georgia,Norcross,1300 block of Reddington Lane,1,3,0,0,1
419250,2015-09-23,Louisiana,Shreveport,2900 block of Peach Street,0,5,0,0,0
418964,2015-09-23,Florida,Fort Myers,Dale St and Veronica S. Shoemaker Blvd,0,4,0,0,0
419718,2015-09-24,Illinois,Chicago,5100 block of South Morgan Street,0,5,0,0,0
426559,2015-09-25,Illinois,Danville,1300 block of May Street,0,4,0,0,0
420855,2015-09-27,Missouri,Kansas City,1700 E. 18th St.,0,4,0,0,0
421358,2015-09-27,Illinois,Chicago,5200 block of South Justine,0,4,0,0,0
421014,2015-09-27,Georgia,Greenville,1140 Hill Haven Road,0,10,0,0,2
422064,2015-09-28,Illinois,Chicago,300 block of West 42nd Street,3,2,0,0,3
422035,2015-09-28,Illinois,Chicago,5300 block of South Aberdeen Street,2,3,0,0,0
421650,2015-09-28,Ohio,Cincinnati,1800 block of Hewitt Ave,0,5,0,0,1
422020,2015-09-28,Ohio,Dayton,1921 Oakridge,0,4,0,0,0
423223,2015-10-01,Oregon,Roseburg,1140 Umpqua College Rd,9,9,1,0,0
424224,2015-10-02,Maryland,Baltimore,5400 Reisterstown Road,1,4,0,0,0
426256,2015-10-06,Maryland,Baltimore,300 block of North Payson Street,0,5,0,0,0
427621,2015-10-09,Arizona,Flagstaff,216 E Mountain View Dr,1,3,0,0,1
429614,2015-10-10,Illinois,Peoria,2405 N Flora,1,3,0,0,6
428247,2015-10-10,North Carolina,Charlotte,1900 block of West Boulevard,0,4,0,0,0
428215,2015-10-10,Tennessee,Memphis,6135 Mount Moriah Road,0,6,0,0,0
429410,2015-10-12,Georgia,Decatur,4731 Glenwood Road,0,4,0,0,0
432466,2015-10-17,Florida,Fort Myers,2224 First St,1,4,0,0,1
432072,2015-10-17,Indiana,Elkhart,160 Easy Shopping Pl,0,4,0,0,0
432711,2015-10-18,Louisiana,New Orleans,2600 block of Caffin Avenue,0,4,0,0,0
433146,2015-10-19,Illinois,Calumet City,300 Campbell Avenue,0,6,0,0,0
435144,2015-10-22,Tennessee,Nashville,3500 John A. Merritt Blvd,1,3,0,0,2
436219,2015-10-24,South Carolina,Bamberg,682 Dixie Ave.,0,4,0,0,0
436202,2015-10-25,North Carolina,Four Oaks,2339 Stricklands Crossroads Road,0,5,0,0,0
436240,2015-10-25,District of Columbia,Washington,4300 block of Wheeler Road SE,0,5,0,0,0
436234,2015-10-25,Arizona,Phoenix,Seventh Street and Broadway,1,4,0,0,0
437836,2015-10-27,Texas,Fort Worth,1700 block of Southcrest Drive,0,5,0,0,0
438651,2015-10-28,Louisiana,Houma,400 block of Morgan Street,1,3,0,0,2
441681,2015-11-03,Florida,Jacksonville,Ella Street and Kings Road,2,3,0,0,0
444406,2015-11-06,California,Bakersfield,1000 block of Feliz Drive,0,4,0,0,0
443652,2015-11-07,Colorado,Denver,Bayaud and Bannock,1,3,0,0,1
444168,2015-11-08,Michigan,Warren,13859 8 Mile Road,0,4,0,0,0
443821,2015-11-08,Iowa,Des Moines,4397 NW 6th Drive,1,3,0,0,1
444458,2015-11-09,Indiana,Indianapolis,400 block of North Beville Ave,2,2,0,0,3
446996,2015-11-13,Florida,Jacksonville,1300 block of South Shirley Oaks Drive,3,1,1,0,0
447462,2015-11-14,Pennsylvania,Johnstown,1159 Main St,0,4,0,0,0
448286,2015-11-15,Pennsylvania,Philadelphia,5600 block of Blakemore St,0,4,0,0,0
448419,2015-11-15,Texas,Tennessee Colony,800 block of An County Rd 2217,5,0,0,0,1
448653,2015-11-16,Alabama,Cedar Bluff,1460 County Rd 664,3,1,0,0,1
449814,2015-11-18,California,Fresno,California Avenue and Martin Luther King Jr. Boulevard,0,5,0,0,0
450505,2015-11-20,Pennsylvania,Pittsburgh,Prospect Drive,1,3,0,0,0
451057,2015-11-21,Maryland,Baltimore,Stricker and School,1,3,0,0,0
453317,2015-11-22,Texas,Brownsville,1800 block of FM 802,0,4,0,0,1
451338,2015-11-22,Washington,Seattle,Broadway and Pike,0,4,0,0,2
451495,2015-11-22,Louisiana,New Orleans,1900 block of Gallier St,0,17,0,0,9
451349,2015-11-22,Illinois,Chicago,4100 block of West Roosevelt,0,4,0,0,0
452362,2015-11-22,South Carolina,North Charleston,Park Circle,1,3,0,0,1
451305,2015-11-22,New York,Newburgh,203 Broadway,0,5,0,0,0
452120,2015-11-23,Minnesota,Minneapolis,Morgan Avenue North,0,5,0,0,4
452007,2015-11-23,Ohio,Columbus,90 block of S Terrace Ave,3,1,1,0,0
454788,2015-11-24,South Carolina,Conway,1321 Colletta Ct,0,4,0,0,0
455684,2015-11-27,California,Sacramento,7900 block of Florin Road,2,2,0,0,0
454059,2015-11-27,Colorado,Colorado Springs,3480 Centennial Blvd,3,9,0,0,1
455394,2015-11-29,Illinois,Kankakee,648 E Court St,0,5,0,0,0
457037,2015-12-02,Georgia,Savannah,100 block of West 33rd Street,1,3,0,0,0
456893,2015-12-02,California,San Bernardino,1365 South Waterman Ave,14,19,2,0,0
460386,2015-12-06,Nebraska,Omaha,North 108th Street and Military Road,2,3,0,0,1
460049,2015-12-06,Louisiana,Raceland,Market Street,1,3,0,0,2
461476,2015-12-08,Ohio,Cincinnati,2300 block of Baltimore Ave,1,3,0,0,1
463734,2015-12-11,Pennsylvania,Pittsburgh,1222 Brownsville Rd,0,4,0,0,0
463642,2015-12-11,Maryland,Baltimore,5100 block of Park Heights Avenue,1,3,0,0,0
465117,2015-12-12,Illinois,Lovejoy (Brooklyn),307 Jefferson St,1,3,0,0,1
464002,2015-12-12,Georgia,Savannah,Whitaker Street,0,4,0,0,1
464665,2015-12-13,California,Los Angeles,5550 S Flower Street,1,3,0,0,0
464945,2015-12-13,California,Huntington Beach,17000 block of Keelson Lane,0,4,0,0,0
468787,2015-12-19,Florida,Miami,21630 SW 120th Ave,1,4,0,0,0
469614,2015-12-20,Florida,North Miami Beach,NE 167th St and NE 6th Ave,0,4,0,0,0
468968,2015-12-20,North Carolina,Wilmington,11th and Castle Street,1,4,0,0,0
469468,2015-12-21,California,San Leandro,14600 block of East 14th Street,0,4,0,0,2
471860,2015-12-25,Alabama,Mobile,785 Schillinger Rd S,0,4,0,0,0
471867,2015-12-25,Florida,Jacksonville,Franklin and Odessa,0,4,0,0,0
472268,2015-12-26,Pennsylvania,Philadelphia,4210 Macalester St,0,4,0,0,2
473882,2015-12-27,Tennessee,Jackson,North Parkway,0,4,0,0,0
476321,2015-12-31,Louisiana,New Orleans,1900 block of Amelia Street,0,5,0,1,1
479613,2016-01-06,Florida,Lakeland,2312 East Magnolia Street,3,1,0,0,4
481429,2016-01-07,Tennessee,Memphis,3800 block of Kerwood Avenue,1,3,0,0,1
481900,2016-01-08,Illinois,Chicago,1500 block of South Kedzie,1,4,0,0,0
481849,2016-01-08,District of Columbia,Washington,1700 E Capitol St NE,0,4,0,0,0
483750,2016-01-11,Delaware,Wilmington,900 block of Brown Street,1,4,0,0,0
486728,2016-01-17,Virginia,Gloucester,Ditchley Dr and Gill Ln,1,3,0,0,1
491312,2016-01-23,California,Los Angeles,8105 Avalon Blvd,2,2,0,0,0
493085,2016-01-25,California,Perris,140 S. D Street,1,4,0,0,1
493536,2016-01-26,Washington,Seattle,Airport Way S. and S. Atlantic St.,2,3,0,0,1
494378,2016-01-27,Virginia,Chesapeake,1401 N. George Washington Hwy,5,0,1,0,0
495940,2016-01-30,Arizona,Glendale,67th and Missouri Avenue,3,5,0,0,0
499422,2016-02-03,District of Columbia,Washington,1500 block of Butler St SE,0,4,0,0,0
501267,2016-02-06,California,Los Angeles,12800 block of Cook Street,1,3,0,0,0
500629,2016-02-06,Florida,Apopka,10th Street,0,4,0,0,0
500556,2016-02-06,Florida,Tampa,8123 N Nebraska Ave,2,6,0,0,0
501349,2016-02-07,Illinois,Chicago (Englewood),6500 block of South Green Street,0,4,0,0,0
501168,2016-02-07,New York,Rochester,547 State St,1,7,0,0,4
501233,2016-02-07,Florida,Orlando,7432 Universal Blvd,2,10,0,0,4
501256,2016-02-07,Mississippi,Pass Christian,Davis Avenue,2,4,0,0,5
504996,2016-02-13,Louisiana,Marrero,5425 Lapalco Boulevard,0,4,0,0,1
504879,2016-02-14,Texas,Houston,8449 Gulf Freeway,0,4,1,0,0
505420,2016-02-14,Alabama,Eutaw,50 Earnest Friday Rd,0,5,0,0,2
590221,2016-02-19,Missouri,Edgerton,4100 block of Buena Vista Road,4,0,0,0,1
507998,2016-02-19,California,Vallejo,509 Porter Street,1,3,0,0,0
508113,2016-02-20,Mississippi,Iuka,231 Co Rd 201,1,3,1,0,0
508510,2016-02-20,Florida,Orlando,446 S Parramore Ave,0,4,0,0,1
508356,2016-02-20,Alabama,Bessemer,200 block of Elm Street,1,3,0,0,0
508640,2016-02-20,Michigan,Kalamazoo,5581 Cracker Barrel Blvd,6,2,0,0,1
